"huc8","name","date","none","d0x","d1x","d2x","d3x","d4x"
"03010202","Blackwater",2000-03-14,100,0,0,0,0,0
"03010202","Blackwater",2000-03-21,100,0,0,0,0,0
"03010202","Blackwater",2000-03-28,100,0,0,0,0,0
"03010202","Blackwater",2000-04-04,100,0,0,0,0,0
"03010202","Blackwater",2000-04-11,100,0,0,0,0,0
"03010202","Blackwater",2000-04-18,100,0,0,0,0,0
"03010202","Blackwater",2000-04-25,100,0,0,0,0,0
"03010202","Blackwater",2000-05-02,100,0,0,0,0,0
"03010202","Blackwater",2000-05-09,100,0,0,0,0,0
"03010202","Blackwater",2000-05-16,100,0,0,0,0,0
"03010202","Blackwater",2000-05-23,100,0,0,0,0,0
"03010202","Blackwater",2000-05-30,100,0,0,0,0,0
"03010202","Blackwater",2000-06-06,100,0,0,0,0,0
"03010202","Blackwater",2000-06-13,100,0,0,0,0,0
"03010202","Blackwater",2000-06-20,100,0,0,0,0,0
"03010202","Blackwater",2000-06-27,100,0,0,0,0,0
"03010202","Blackwater",2000-07-04,100,0,0,0,0,0
"03010202","Blackwater",2000-07-11,100,0,0,0,0,0
"03010202","Blackwater",2000-07-18,100,0,0,0,0,0
"03010202","Blackwater",2000-07-25,100,0,0,0,0,0
"03010202","Blackwater",2000-08-01,100,0,0,0,0,0
"03010202","Blackwater",2000-08-08,100,0,0,0,0,0
"03010202","Blackwater",2000-08-15,100,0,0,0,0,0
"03010202","Blackwater",2000-08-22,100,0,0,0,0,0
"03010202","Blackwater",2000-08-29,100,0,0,0,0,0
"03010202","Blackwater",2000-09-05,100,0,0,0,0,0
"03010202","Blackwater",2000-09-12,100,0,0,0,0,0
"03010202","Blackwater",2000-09-19,100,0,0,0,0,0
"03010202","Blackwater",2000-09-26,100,0,0,0,0,0
"03010202","Blackwater",2000-10-03,100,0,0,0,0,0
"03010202","Blackwater",2000-10-10,100,0,0,0,0,0
"03010202","Blackwater",2000-10-17,100,0,0,0,0,0
"03010202","Blackwater",2000-10-24,100,0,0,0,0,0
"03010202","Blackwater",2000-10-31,5.47,94.53,0,0,0,0
"03010202","Blackwater",2000-11-07,0,100,0,0,0,0
"03010202","Blackwater",2000-11-14,0,100,0,0,0,0
"03010202","Blackwater",2000-11-21,0,100,0,0,0,0
"03010202","Blackwater",2000-11-28,100,0,0,0,0,0
"03010202","Blackwater",2000-12-05,100,0,0,0,0,0
"03010202","Blackwater",2000-12-12,100,0,0,0,0,0
"03010202","Blackwater",2000-12-19,100,0,0,0,0,0
"03010202","Blackwater",2000-12-26,100,0,0,0,0,0
"03010202","Blackwater",2001-01-02,100,0,0,0,0,0
"03010202","Blackwater",2001-01-09,100,0,0,0,0,0
"03010202","Blackwater",2001-01-16,100,0,0,0,0,0
"03010202","Blackwater",2001-01-23,100,0,0,0,0,0
"03010202","Blackwater",2001-01-30,99.43,0.57,0,0,0,0
"03010202","Blackwater",2001-02-06,100,0,0,0,0,0
"03010202","Blackwater",2001-02-13,58.87,41.13,0,0,0,0
"03010202","Blackwater",2001-02-20,58.88,41.12,0,0,0,0
"03010202","Blackwater",2001-02-27,73.49,26.51,0,0,0,0
"03010202","Blackwater",2001-03-06,89.27,10.73,0,0,0,0
"03010202","Blackwater",2001-03-13,70.51,29.49,0,0,0,0
"03010202","Blackwater",2001-03-20,0,100,0,0,0,0
"03010202","Blackwater",2001-03-27,0,100,0,0,0,0
"03010202","Blackwater",2001-04-03,42.13,57.87,0,0,0,0
"03010202","Blackwater",2001-04-10,0.51,99.49,0,0,0,0
"03010202","Blackwater",2001-04-17,0.51,99.49,0,0,0,0
"03010202","Blackwater",2001-04-24,0,100,0,0,0,0
"03010202","Blackwater",2001-05-01,100,0,0,0,0,0
"03010202","Blackwater",2001-05-08,0,100,0,0,0,0
"03010202","Blackwater",2001-05-15,0,100,0,0,0,0
"03010202","Blackwater",2001-05-22,0,100,0,0,0,0
"03010202","Blackwater",2001-05-29,0,100,0,0,0,0
"03010202","Blackwater",2001-06-05,29.57,70.43,0,0,0,0
"03010202","Blackwater",2001-06-12,100,0,0,0,0,0
"03010202","Blackwater",2001-06-19,100,0,0,0,0,0
"03010202","Blackwater",2001-06-26,100,0,0,0,0,0
"03010202","Blackwater",2001-07-03,100,0,0,0,0,0
"03010202","Blackwater",2001-07-10,100,0,0,0,0,0
"03010202","Blackwater",2001-07-17,0,100,0,0,0,0
"03010202","Blackwater",2001-07-24,0,100,0,0,0,0
"03010202","Blackwater",2001-07-31,100,0,0,0,0,0
"03010202","Blackwater",2001-08-07,100,0,0,0,0,0
"03010202","Blackwater",2001-08-14,100,0,0,0,0,0
"03010202","Blackwater",2001-08-21,100,0,0,0,0,0
"03010202","Blackwater",2001-08-28,100,0,0,0,0,0
"03010202","Blackwater",2001-09-04,100,0,0,0,0,0
"03010202","Blackwater",2001-09-11,100,0,0,0,0,0
"03010202","Blackwater",2001-09-18,100,0,0,0,0,0
"03010202","Blackwater",2001-09-25,100,0,0,0,0,0
"03010202","Blackwater",2001-10-02,100,0,0,0,0,0
"03010202","Blackwater",2001-10-09,9.83,90.17,0,0,0,0
"03010202","Blackwater",2001-10-16,0,100,0,0,0,0
"03010202","Blackwater",2001-10-23,0,100,0,0,0,0
"03010202","Blackwater",2001-10-30,0,0,100,0,0,0
"03010202","Blackwater",2001-11-06,0,0,84.8,15.2,0,0
"03010202","Blackwater",2001-11-13,0,0,63.58,36.42,0,0
"03010202","Blackwater",2001-11-20,0,0,21.42,78.58,0,0
"03010202","Blackwater",2001-11-27,0,0,21.42,78.58,0,0
"03010202","Blackwater",2001-12-04,0,0,0,100,0,0
"03010202","Blackwater",2001-12-11,0,0,0,100,0,0
"03010202","Blackwater",2001-12-18,0,0,0,100,0,0
"03010202","Blackwater",2001-12-25,0,0,0,100,0,0
"03010202","Blackwater",2002-01-01,0,0,0,100,0,0
"03010202","Blackwater",2002-01-08,0,0,0,100,0,0
"03010202","Blackwater",2002-01-15,0,0,0,100,0,0
"03010202","Blackwater",2002-01-22,0,0,0,100,0,0
"03010202","Blackwater",2002-01-29,0,0,0,100,0,0
"03010202","Blackwater",2002-02-05,0,0,0,100,0,0
"03010202","Blackwater",2002-02-12,0,0,0,100,0,0
"03010202","Blackwater",2002-02-19,0,0,0,100,0,0
"03010202","Blackwater",2002-02-26,0,0,0,100,0,0
"03010202","Blackwater",2002-03-05,0,0,0,100,0,0
"03010202","Blackwater",2002-03-12,0,0,0,26.54,73.46,0
"03010202","Blackwater",2002-03-19,0,0,0,100,0,0
"03010202","Blackwater",2002-03-26,0,0,0,100,0,0
"03010202","Blackwater",2002-04-02,0,0,25.94,74.06,0,0
"03010202","Blackwater",2002-04-09,0,0,32.98,67.02,0,0
"03010202","Blackwater",2002-04-16,0,0,25.13,74.87,0,0
"03010202","Blackwater",2002-04-23,0,0,26.81,73.19,0,0
"03010202","Blackwater",2002-04-30,0,0,32.02,67.98,0,0
"03010202","Blackwater",2002-05-07,0,0,0,100,0,0
"03010202","Blackwater",2002-05-14,0,0,0,100,0,0
"03010202","Blackwater",2002-05-21,0,0,0,100,0,0
"03010202","Blackwater",2002-05-28,0,0,0,100,0,0
"03010202","Blackwater",2002-06-04,0,0,0,100,0,0
"03010202","Blackwater",2002-06-11,0,0,0,94.84,5.16,0
"03010202","Blackwater",2002-06-18,0,0,77.69,10.03,12.28,0
"03010202","Blackwater",2002-06-25,0,0,58.11,28.87,13.02,0
"03010202","Blackwater",2002-07-02,0,0,38.95,45.91,15.14,0
"03010202","Blackwater",2002-07-09,0,0,56.04,30.14,13.82,0
"03010202","Blackwater",2002-07-16,0,0,51.72,37.49,10.79,0
"03010202","Blackwater",2002-07-23,0,0,0,82.43,17.57,0
"03010202","Blackwater",2002-07-30,0,0,0,32.88,67.12,0
"03010202","Blackwater",2002-08-06,0,0,0,0,82.05,17.95
"03010202","Blackwater",2002-08-13,0,0,0,0,83.64,16.36
"03010202","Blackwater",2002-08-20,0,0,0,0,75.81,24.19
"03010202","Blackwater",2002-08-27,0,0,0,0,81.15,18.85
"03010202","Blackwater",2002-09-03,0,0,0,100,0,0
"03010202","Blackwater",2002-09-10,0,0,0,99.66,0.34,0
"03010202","Blackwater",2002-09-17,0,0,0,100,0,0
"03010202","Blackwater",2002-09-24,0,0,0,89.53,10.47,0
"03010202","Blackwater",2002-10-01,0,0,0,87.3,12.7,0
"03010202","Blackwater",2002-10-08,0,0,0,0,100,0
"03010202","Blackwater",2002-10-15,0,9.53,90.47,0,0,0
"03010202","Blackwater",2002-10-22,0,11.95,88.05,0,0,0
"03010202","Blackwater",2002-10-29,0,83.81,16.19,0,0,0
"03010202","Blackwater",2002-11-05,0,100,0,0,0,0
"03010202","Blackwater",2002-11-12,94.03,5.97,0,0,0,0
"03010202","Blackwater",2002-11-19,93.81,6.19,0,0,0,0
"03010202","Blackwater",2002-11-26,86.96,13.04,0,0,0,0
"03010202","Blackwater",2002-12-03,99.91,0.09,0,0,0,0
"03010202","Blackwater",2002-12-10,93.3,6.7,0,0,0,0
"03010202","Blackwater",2002-12-17,90.4,9.6,0,0,0,0
"03010202","Blackwater",2002-12-24,90.12,9.88,0,0,0,0
"03010202","Blackwater",2002-12-31,100,0,0,0,0,0
"03010202","Blackwater",2003-01-07,100,0,0,0,0,0
"03010202","Blackwater",2003-01-14,100,0,0,0,0,0
"03010202","Blackwater",2003-01-21,100,0,0,0,0,0
"03010202","Blackwater",2003-01-28,100,0,0,0,0,0
"03010202","Blackwater",2003-02-04,100,0,0,0,0,0
"03010202","Blackwater",2003-02-11,100,0,0,0,0,0
"03010202","Blackwater",2003-02-18,100,0,0,0,0,0
"03010202","Blackwater",2003-02-25,100,0,0,0,0,0
"03010202","Blackwater",2003-03-04,100,0,0,0,0,0
"03010202","Blackwater",2003-03-11,100,0,0,0,0,0
"03010202","Blackwater",2003-03-18,100,0,0,0,0,0
"03010202","Blackwater",2003-03-25,100,0,0,0,0,0
"03010202","Blackwater",2003-04-01,100,0,0,0,0,0
"03010202","Blackwater",2003-04-08,100,0,0,0,0,0
"03010202","Blackwater",2003-04-15,100,0,0,0,0,0
"03010202","Blackwater",2003-04-22,100,0,0,0,0,0
"03010202","Blackwater",2003-04-29,100,0,0,0,0,0
"03010202","Blackwater",2003-05-06,100,0,0,0,0,0
"03010202","Blackwater",2003-05-13,100,0,0,0,0,0
"03010202","Blackwater",2003-05-20,100,0,0,0,0,0
"03010202","Blackwater",2003-05-27,100,0,0,0,0,0
"03010202","Blackwater",2003-06-03,100,0,0,0,0,0
"03010202","Blackwater",2003-06-10,100,0,0,0,0,0
"03010202","Blackwater",2003-06-17,100,0,0,0,0,0
"03010202","Blackwater",2003-06-24,100,0,0,0,0,0
"03010202","Blackwater",2003-07-01,100,0,0,0,0,0
"03010202","Blackwater",2003-07-08,100,0,0,0,0,0
"03010202","Blackwater",2003-07-15,100,0,0,0,0,0
"03010202","Blackwater",2003-07-22,100,0,0,0,0,0
"03010202","Blackwater",2003-07-29,100,0,0,0,0,0
"03010202","Blackwater",2003-08-05,100,0,0,0,0,0
"03010202","Blackwater",2003-08-12,100,0,0,0,0,0
"03010202","Blackwater",2003-08-19,100,0,0,0,0,0
"03010202","Blackwater",2003-08-26,100,0,0,0,0,0
"03010202","Blackwater",2003-09-02,100,0,0,0,0,0
"03010202","Blackwater",2003-09-09,100,0,0,0,0,0
"03010202","Blackwater",2003-09-16,100,0,0,0,0,0
"03010202","Blackwater",2003-09-23,100,0,0,0,0,0
"03010202","Blackwater",2003-09-30,100,0,0,0,0,0
"03010202","Blackwater",2003-10-07,100,0,0,0,0,0
"03010202","Blackwater",2003-10-14,100,0,0,0,0,0
"03010202","Blackwater",2003-10-21,100,0,0,0,0,0
"03010202","Blackwater",2003-10-28,100,0,0,0,0,0
"03010202","Blackwater",2003-11-04,100,0,0,0,0,0
"03010202","Blackwater",2003-11-11,100,0,0,0,0,0
"03010202","Blackwater",2003-11-18,100,0,0,0,0,0
"03010202","Blackwater",2003-11-25,100,0,0,0,0,0
"03010202","Blackwater",2003-12-02,100,0,0,0,0,0
"03010202","Blackwater",2003-12-09,100,0,0,0,0,0
"03010202","Blackwater",2003-12-16,100,0,0,0,0,0
"03010202","Blackwater",2003-12-23,100,0,0,0,0,0
"03010202","Blackwater",2003-12-30,100,0,0,0,0,0
"03010202","Blackwater",2004-01-06,100,0,0,0,0,0
"03010202","Blackwater",2004-01-13,100,0,0,0,0,0
"03010202","Blackwater",2004-01-20,100,0,0,0,0,0
"03010202","Blackwater",2004-01-27,100,0,0,0,0,0
"03010202","Blackwater",2004-02-03,100,0,0,0,0,0
"03010202","Blackwater",2004-02-10,100,0,0,0,0,0
"03010202","Blackwater",2004-02-17,100,0,0,0,0,0
"03010202","Blackwater",2004-02-24,100,0,0,0,0,0
"03010202","Blackwater",2004-03-02,100,0,0,0,0,0
"03010202","Blackwater",2004-03-09,100,0,0,0,0,0
"03010202","Blackwater",2004-03-16,100,0,0,0,0,0
"03010202","Blackwater",2004-03-23,100,0,0,0,0,0
"03010202","Blackwater",2004-03-30,100,0,0,0,0,0
"03010202","Blackwater",2004-04-06,100,0,0,0,0,0
"03010202","Blackwater",2004-04-13,100,0,0,0,0,0
"03010202","Blackwater",2004-04-20,100,0,0,0,0,0
"03010202","Blackwater",2004-04-27,100,0,0,0,0,0
"03010202","Blackwater",2004-05-04,100,0,0,0,0,0
"03010202","Blackwater",2004-05-11,100,0,0,0,0,0
"03010202","Blackwater",2004-05-18,100,0,0,0,0,0
"03010202","Blackwater",2004-05-25,100,0,0,0,0,0
"03010202","Blackwater",2004-06-01,100,0,0,0,0,0
"03010202","Blackwater",2004-06-08,100,0,0,0,0,0
"03010202","Blackwater",2004-06-15,100,0,0,0,0,0
"03010202","Blackwater",2004-06-22,100,0,0,0,0,0
"03010202","Blackwater",2004-06-29,100,0,0,0,0,0
"03010202","Blackwater",2004-07-06,100,0,0,0,0,0
"03010202","Blackwater",2004-07-13,100,0,0,0,0,0
"03010202","Blackwater",2004-07-20,100,0,0,0,0,0
"03010202","Blackwater",2004-07-27,100,0,0,0,0,0
"03010202","Blackwater",2004-08-03,100,0,0,0,0,0
"03010202","Blackwater",2004-08-10,100,0,0,0,0,0
"03010202","Blackwater",2004-08-17,100,0,0,0,0,0
"03010202","Blackwater",2004-08-24,100,0,0,0,0,0
"03010202","Blackwater",2004-08-31,100,0,0,0,0,0
"03010202","Blackwater",2004-09-07,100,0,0,0,0,0
"03010202","Blackwater",2004-09-14,100,0,0,0,0,0
"03010202","Blackwater",2004-09-21,100,0,0,0,0,0
"03010202","Blackwater",2004-09-28,100,0,0,0,0,0
"03010202","Blackwater",2004-10-05,100,0,0,0,0,0
"03010202","Blackwater",2004-10-12,100,0,0,0,0,0
"03010202","Blackwater",2004-10-19,100,0,0,0,0,0
"03010202","Blackwater",2004-10-26,100,0,0,0,0,0
"03010202","Blackwater",2004-11-02,100,0,0,0,0,0
"03010202","Blackwater",2004-11-09,100,0,0,0,0,0
"03010202","Blackwater",2004-11-16,100,0,0,0,0,0
"03010202","Blackwater",2004-11-23,100,0,0,0,0,0
"03010202","Blackwater",2004-11-30,100,0,0,0,0,0
"03010202","Blackwater",2004-12-07,100,0,0,0,0,0
"03010202","Blackwater",2004-12-14,100,0,0,0,0,0
"03010202","Blackwater",2004-12-21,100,0,0,0,0,0
"03010202","Blackwater",2004-12-28,100,0,0,0,0,0
"03010202","Blackwater",2005-01-04,100,0,0,0,0,0
"03010202","Blackwater",2005-01-11,100,0,0,0,0,0
"03010202","Blackwater",2005-01-18,100,0,0,0,0,0
"03010202","Blackwater",2005-01-25,100,0,0,0,0,0
"03010202","Blackwater",2005-02-01,100,0,0,0,0,0
"03010202","Blackwater",2005-02-08,100,0,0,0,0,0
"03010202","Blackwater",2005-02-15,100,0,0,0,0,0
"03010202","Blackwater",2005-02-22,100,0,0,0,0,0
"03010202","Blackwater",2005-03-01,100,0,0,0,0,0
"03010202","Blackwater",2005-03-08,89.25,10.75,0,0,0,0
"03010202","Blackwater",2005-03-15,89.25,10.75,0,0,0,0
"03010202","Blackwater",2005-03-22,100,0,0,0,0,0
"03010202","Blackwater",2005-03-29,100,0,0,0,0,0
"03010202","Blackwater",2005-04-05,100,0,0,0,0,0
"03010202","Blackwater",2005-04-12,100,0,0,0,0,0
"03010202","Blackwater",2005-04-19,100,0,0,0,0,0
"03010202","Blackwater",2005-04-26,100,0,0,0,0,0
"03010202","Blackwater",2005-05-03,100,0,0,0,0,0
"03010202","Blackwater",2005-05-10,100,0,0,0,0,0
"03010202","Blackwater",2005-05-17,100,0,0,0,0,0
"03010202","Blackwater",2005-05-24,100,0,0,0,0,0
"03010202","Blackwater",2005-05-31,100,0,0,0,0,0
"03010202","Blackwater",2005-06-07,100,0,0,0,0,0
"03010202","Blackwater",2005-06-14,100,0,0,0,0,0
"03010202","Blackwater",2005-06-21,50.13,49.87,0,0,0,0
"03010202","Blackwater",2005-06-28,16.78,83.22,0,0,0,0
"03010202","Blackwater",2005-07-05,33.44,45.92,20.64,0,0,0
"03010202","Blackwater",2005-07-12,95.67,4.33,0,0,0,0
"03010202","Blackwater",2005-07-19,95.67,4.33,0,0,0,0
"03010202","Blackwater",2005-07-26,95.67,4.33,0,0,0,0
"03010202","Blackwater",2005-08-02,95.67,4.33,0,0,0,0
"03010202","Blackwater",2005-08-09,100,0,0,0,0,0
"03010202","Blackwater",2005-08-16,100,0,0,0,0,0
"03010202","Blackwater",2005-08-23,100,0,0,0,0,0
"03010202","Blackwater",2005-08-30,100,0,0,0,0,0
"03010202","Blackwater",2005-09-06,0,100,0,0,0,0
"03010202","Blackwater",2005-09-13,0,100,0,0,0,0
"03010202","Blackwater",2005-09-20,0,0,100,0,0,0
"03010202","Blackwater",2005-09-27,0,0,100,0,0,0
"03010202","Blackwater",2005-10-04,0,0,100,0,0,0
"03010202","Blackwater",2005-10-11,100,0,0,0,0,0
"03010202","Blackwater",2005-10-18,100,0,0,0,0,0
"03010202","Blackwater",2005-10-25,100,0,0,0,0,0
"03010202","Blackwater",2005-11-01,100,0,0,0,0,0
"03010202","Blackwater",2005-11-08,100,0,0,0,0,0
"03010202","Blackwater",2005-11-15,99.03,0.97,0,0,0,0
"03010202","Blackwater",2005-11-22,100,0,0,0,0,0
"03010202","Blackwater",2005-11-29,100,0,0,0,0,0
"03010202","Blackwater",2005-12-06,100,0,0,0,0,0
"03010202","Blackwater",2005-12-13,100,0,0,0,0,0
"03010202","Blackwater",2005-12-20,100,0,0,0,0,0
"03010202","Blackwater",2005-12-27,100,0,0,0,0,0
"03010202","Blackwater",2006-01-03,100,0,0,0,0,0
"03010202","Blackwater",2006-01-10,100,0,0,0,0,0
"03010202","Blackwater",2006-01-17,100,0,0,0,0,0
"03010202","Blackwater",2006-01-24,100,0,0,0,0,0
"03010202","Blackwater",2006-01-31,100,0,0,0,0,0
"03010202","Blackwater",2006-02-07,100,0,0,0,0,0
"03010202","Blackwater",2006-02-14,100,0,0,0,0,0
"03010202","Blackwater",2006-02-21,98.22,1.78,0,0,0,0
"03010202","Blackwater",2006-02-28,55.62,44.38,0,0,0,0
"03010202","Blackwater",2006-03-07,59.02,40.98,0,0,0,0
"03010202","Blackwater",2006-03-14,0,100,0,0,0,0
"03010202","Blackwater",2006-03-21,0,100,0,0,0,0
"03010202","Blackwater",2006-03-28,0,0,100,0,0,0
"03010202","Blackwater",2006-04-04,0,0,100,0,0,0
"03010202","Blackwater",2006-04-11,0,0.129999999999995,99.87,0,0,0
"03010202","Blackwater",2006-04-18,0,0,100,0,0,0
"03010202","Blackwater",2006-04-25,0,0,100,0,0,0
"03010202","Blackwater",2006-05-02,0,0,100,0,0,0
"03010202","Blackwater",2006-05-09,0,81.77,18.23,0,0,0
"03010202","Blackwater",2006-05-16,78.85,21.15,0,0,0,0
"03010202","Blackwater",2006-05-23,76.53,23.47,0,0,0,0
"03010202","Blackwater",2006-05-30,0,100,0,0,0,0
"03010202","Blackwater",2006-06-06,0,100,0,0,0,0
"03010202","Blackwater",2006-06-13,0,100,0,0,0,0
"03010202","Blackwater",2006-06-20,100,0,0,0,0,0
"03010202","Blackwater",2006-06-27,100,0,0,0,0,0
"03010202","Blackwater",2006-07-04,100,0,0,0,0,0
"03010202","Blackwater",2006-07-11,100,0,0,0,0,0
"03010202","Blackwater",2006-07-18,100,0,0,0,0,0
"03010202","Blackwater",2006-07-25,100,0,0,0,0,0
"03010202","Blackwater",2006-08-01,100,0,0,0,0,0
"03010202","Blackwater",2006-08-08,100,0,0,0,0,0
"03010202","Blackwater",2006-08-15,100,0,0,0,0,0
"03010202","Blackwater",2006-08-22,0,100,0,0,0,0
"03010202","Blackwater",2006-08-29,0,82.14,17.86,0,0,0
"03010202","Blackwater",2006-09-05,100,0,0,0,0,0
"03010202","Blackwater",2006-09-12,100,0,0,0,0,0
"03010202","Blackwater",2006-09-19,100,0,0,0,0,0
"03010202","Blackwater",2006-09-26,100,0,0,0,0,0
"03010202","Blackwater",2006-10-03,100,0,0,0,0,0
"03010202","Blackwater",2006-10-10,100,0,0,0,0,0
"03010202","Blackwater",2006-10-17,100,0,0,0,0,0
"03010202","Blackwater",2006-10-24,100,0,0,0,0,0
"03010202","Blackwater",2006-10-31,100,0,0,0,0,0
"03010202","Blackwater",2006-11-07,100,0,0,0,0,0
"03010202","Blackwater",2006-11-14,100,0,0,0,0,0
"03010202","Blackwater",2006-11-21,100,0,0,0,0,0
"03010202","Blackwater",2006-11-28,100,0,0,0,0,0
"03010202","Blackwater",2006-12-05,100,0,0,0,0,0
"03010202","Blackwater",2006-12-12,100,0,0,0,0,0
"03010202","Blackwater",2006-12-19,100,0,0,0,0,0
"03010202","Blackwater",2006-12-26,100,0,0,0,0,0
"03010202","Blackwater",2007-01-02,100,0,0,0,0,0
"03010202","Blackwater",2007-01-09,100,0,0,0,0,0
"03010202","Blackwater",2007-01-16,100,0,0,0,0,0
"03010202","Blackwater",2007-01-23,100,0,0,0,0,0
"03010202","Blackwater",2007-01-30,100,0,0,0,0,0
"03010202","Blackwater",2007-02-06,100,0,0,0,0,0
"03010202","Blackwater",2007-02-13,100,0,0,0,0,0
"03010202","Blackwater",2007-02-20,100,0,0,0,0,0
"03010202","Blackwater",2007-02-27,100,0,0,0,0,0
"03010202","Blackwater",2007-03-06,100,0,0,0,0,0
"03010202","Blackwater",2007-03-13,0,100,0,0,0,0
"03010202","Blackwater",2007-03-20,80.23,19.77,0,0,0,0
"03010202","Blackwater",2007-03-27,80.23,19.77,0,0,0,0
"03010202","Blackwater",2007-04-03,75.44,24.56,0,0,0,0
"03010202","Blackwater",2007-04-10,63.89,36.11,0,0,0,0
"03010202","Blackwater",2007-04-17,100,0,0,0,0,0
"03010202","Blackwater",2007-04-24,100,0,0,0,0,0
"03010202","Blackwater",2007-05-01,100,0,0,0,0,0
"03010202","Blackwater",2007-05-08,100,0,0,0,0,0
"03010202","Blackwater",2007-05-15,100,0,0,0,0,0
"03010202","Blackwater",2007-05-22,100,0,0,0,0,0
"03010202","Blackwater",2007-05-29,100,0,0,0,0,0
"03010202","Blackwater",2007-06-05,100,0,0,0,0,0
"03010202","Blackwater",2007-06-12,100,0,0,0,0,0
"03010202","Blackwater",2007-06-19,100,0,0,0,0,0
"03010202","Blackwater",2007-06-26,98.66,1.34,0,0,0,0
"03010202","Blackwater",2007-07-03,100,0,0,0,0,0
"03010202","Blackwater",2007-07-10,0,57.25,42.75,0,0,0
"03010202","Blackwater",2007-07-17,0,0,100,0,0,0
"03010202","Blackwater",2007-07-24,0,0,100,0,0,0
"03010202","Blackwater",2007-07-31,0,0,100,0,0,0
"03010202","Blackwater",2007-08-07,0,0,100,0,0,0
"03010202","Blackwater",2007-08-14,0,0,100,0,0,0
"03010202","Blackwater",2007-08-21,0,11.92,88.08,0,0,0
"03010202","Blackwater",2007-08-28,0,52.08,47.92,0,0,0
"03010202","Blackwater",2007-09-04,0,0,100,0,0,0
"03010202","Blackwater",2007-09-11,0,0,1.47,98.53,0,0
"03010202","Blackwater",2007-09-18,0,0,1.47,98.53,0,0
"03010202","Blackwater",2007-09-25,0,0,0,100,0,0
"03010202","Blackwater",2007-10-02,0,0,0,100,0,0
"03010202","Blackwater",2007-10-09,0,0,0,100,0,0
"03010202","Blackwater",2007-10-16,0,0,0,7.65000000000001,92.35,0
"03010202","Blackwater",2007-10-23,0,0,0,0,100,0
"03010202","Blackwater",2007-10-30,0,0.670000000000002,99.33,0,0,0
"03010202","Blackwater",2007-11-06,0,0,83.41,16.59,0,0
"03010202","Blackwater",2007-11-13,0,0,77.4,22.6,0,0
"03010202","Blackwater",2007-11-20,0,0,77.4,22.6,0,0
"03010202","Blackwater",2007-11-27,0,0,12.84,87.16,0,0
"03010202","Blackwater",2007-12-04,0,0,12.84,87.16,0,0
"03010202","Blackwater",2007-12-11,0,0,12.84,87.16,0,0
"03010202","Blackwater",2007-12-18,0,0,12.84,87.16,0,0
"03010202","Blackwater",2007-12-25,0,0,12.84,87.16,0,0
"03010202","Blackwater",2008-01-01,0,0,14.64,85.36,0,0
"03010202","Blackwater",2008-01-08,0,0,14.64,85.36,0,0
"03010202","Blackwater",2008-01-15,0,0,14.64,85.36,0,0
"03010202","Blackwater",2008-01-22,0,0,23.44,76.56,0,0
"03010202","Blackwater",2008-01-29,0,0,28.02,71.98,0,0
"03010202","Blackwater",2008-02-05,0,0,56.95,43.05,0,0
"03010202","Blackwater",2008-02-12,0,0,56.95,43.05,0,0
"03010202","Blackwater",2008-02-19,0,0,56.95,43.05,0,0
"03010202","Blackwater",2008-02-26,0,0,56.95,43.05,0,0
"03010202","Blackwater",2008-03-04,0,0,56.95,43.05,0,0
"03010202","Blackwater",2008-03-11,0,0,56.95,43.05,0,0
"03010202","Blackwater",2008-03-18,0,0,56.95,43.05,0,0
"03010202","Blackwater",2008-03-25,0,0,56.95,43.05,0,0
"03010202","Blackwater",2008-04-01,0,0,49.98,50.02,0,0
"03010202","Blackwater",2008-04-08,0,0,74.67,25.33,0,0
"03010202","Blackwater",2008-04-15,0,0,74.67,25.33,0,0
"03010202","Blackwater",2008-04-22,0,86.64,13.36,0,0,0
"03010202","Blackwater",2008-04-29,57.45,42.55,0,0,0,0
"03010202","Blackwater",2008-05-06,57.45,42.55,0,0,0,0
"03010202","Blackwater",2008-05-13,100,0,0,0,0,0
"03010202","Blackwater",2008-05-20,100,0,0,0,0,0
"03010202","Blackwater",2008-05-27,100,0,0,0,0,0
"03010202","Blackwater",2008-06-03,100,0,0,0,0,0
"03010202","Blackwater",2008-06-10,100,0,0,0,0,0
"03010202","Blackwater",2008-06-17,61.4,38.6,0,0,0,0
"03010202","Blackwater",2008-06-24,61.4,38.6,0,0,0,0
"03010202","Blackwater",2008-07-01,61.4,38.6,0,0,0,0
"03010202","Blackwater",2008-07-08,97.76,2.24,0,0,0,0
"03010202","Blackwater",2008-07-15,97.76,2.24,0,0,0,0
"03010202","Blackwater",2008-07-22,97.76,2.24,0,0,0,0
"03010202","Blackwater",2008-07-29,97.76,2.24,0,0,0,0
"03010202","Blackwater",2008-08-05,97.76,2.24,0,0,0,0
"03010202","Blackwater",2008-08-12,0,80.91,19.09,0,0,0
"03010202","Blackwater",2008-08-19,0,2.51000000000001,86.83,10.66,0,0
"03010202","Blackwater",2008-08-26,0,2.51000000000001,80.26,17.23,0,0
"03010202","Blackwater",2008-09-02,0,34.8,47.97,17.23,0,0
"03010202","Blackwater",2008-09-09,53.2,29.44,13.08,4.28,0,0
"03010202","Blackwater",2008-09-16,53.2,29.44,13.08,4.28,0,0
"03010202","Blackwater",2008-09-23,53.2,29.44,13.08,4.28,0,0
"03010202","Blackwater",2008-09-30,82.42,13.79,3.79,0,0,0
