"AgencyCd","SiteNo","AgencyNm","SiteName","DecLatVa","DecLongVa","HorzDatum","HorzMethod","HorzAcy","AltVa","AltUnits","AltUnitsNm","AltDatumCd","AltMethod","AltAcy","WellDepth","WellDepthUnits","WellDepthUnitsNm","NatAquiferCd","NatAqfrDesc","CountryCd","CountryNm","StateCd","StateNm","CountyCd","CountyNm","LocalAquiferCd","LocalAquiferName","SiteType","AquiferType","QwSysName","QwSnFlag","QwSnDesc","QwBaselineFlag","QwBaselineDesc","QwWellChars","QwWellCharsDesc","QwWellType","QwWellTypeDesc","QwWellPurpose","QwWellPurposeDesc","WlSysName","WlSnFlag","WlSnDesc","WlBaselineFlag","WlBaselineDesc","WlWellChars","WlWellCharsDesc","WlWellType","WlWellTypeDesc","WlWellPurpose","WlWellPurposeDesc","LithDataProvider","ConstDataProvider","Link"
"NCDWR","R31C3","North Carolina Department of Environmental Quality Division of Water Resources","Sleepy Creek","35.244508","-77.963034","NAD83","GPS","<.05","138.219","1","Feet","NAVD88","Trimble R10","<.1 ft","178","1","Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system","US","United States of America","37","North Carolina","191","Wayne County","Kucf","Upper Cape Fear","WELL","CONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","http://www.ncwater.org/?page=536&id=R**31C3&tl=1"
"NCDWR","Q29I4","North Carolina Department of Environmental Quality Division of Water Resources","La Grange","35.310242","-77.778333","NAD83","GPS","<.05","95.01","1","Feet","NAVD88","Trimble R10","<.1 ft","358","1","Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system","US","United States of America","37","North Carolina","107","Lenoir County","Kucf","Upper Cape Fear","WELL","CONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","3","Known Changes","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","https://www.ncwater.org/?page=536&id=Q**29I4&tl=1"
"NCDWR","Q29I1","North Carolina Department of Environmental Quality Division of Water Resources","La Grange","35.310242","-77.778333","NAD83","GPS","<.05","96.1","1","Feet","NAVD88","Trimble R10","<.1 ft","25","1","Feet","S100SURFCL","Surficial aquifer system","US","United States of America","37","North Carolina","107","Lenoir County","S","Surficial","WELL","UNCONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","https://www.ncwater.org/?page=536&id=Q**29I1&tl=1"
"NCDWR","Q29I3","North Carolina Department of Environmental Quality Division of Water Resources","La Grange","35.310242","-77.778333","NAD83","GPS","<.05","95.68","1","Feet","NAVD88","Trimble R10","<.1 ft","247","1","Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system","US","United States of America","37","North Carolina","107","Lenoir County","Kbc","Black Creek","WELL","CONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","3","Known Changes","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","https://www.ncwater.org/?page=536&id=Q**29I3&tl=1"
"NCDWR","Q32D1","North Carolina Department of Environmental Quality Division of Water Resources","Scotts Hill","35.327406","-78.062111","NAD83","GPS","<.05","137.916","1","Feet","NAVD88","Trimble R10","<.1 ft","191","1","Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system","US","United States of America","37","North Carolina","191","Wayne County","Kucf","Upper Cape Fear","WELL","CONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","http://www.ncwater.org/?page=536&id=Q**32D1&tl=1"
"NCDWR","O30J1","North Carolina Department of Environmental Quality Division of Water Resources","Saulston","35.469778","-77.849778","NAD83","GPS","<.05","98.36","1","Feet","NAVD88","Trimble R10","<.1 ft","45","1","Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system","US","United States of America","37","North Carolina","191","Wayne County","Kubc","Upper Black Creek","WELL","CONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","https://www.ncwater.org/?page=536&id=O**30J1&tl=1"
"NCDWR","O30J2","North Carolina Department of Environmental Quality Division of Water Resources","Saulston","35.469778","-77.849778","NAD83","GPS","<.05","98.15","1","Feet","NAVD88","Trimble R10","<.1 ft","96","1","Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system","US","United States of America","37","North Carolina","191","Wayne County","Kbc","Black Creek","WELL","CONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","https://www.ncwater.org/?page=536&id=O**30J2&tl=1"
"NCDWR","O30J3","North Carolina Department of Environmental Quality Division of Water Resources","Saulston","35.469778","-77.849778","NAD83","GPS","<.05","97.97","1","Feet","NAVD88","Trimble R10","<.1 ft","175","1","Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system","US","United States of America","37","North Carolina","191","Wayne County","Kucf","Upper Cape Fear","WELL","CONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","3","Known Changes","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","https://www.ncwater.org/?page=536&id=O**30J3&tl=1"
"NCDWR","O30J4","North Carolina Department of Environmental Quality Division of Water Resources","Saulston","35.469778","-77.849778","NAD83","GPS","<.05","98.67","1","Feet","NAVD88","Trimble R10","<.1 ft","18","1","Feet","S100SURFCL","Surficial aquifer system","US","United States of America","37","North Carolina","191","Wayne County","S","Surficial","WELL","UNCONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","https://www.ncwater.org/?page=536&id=O**30J4&tl=1"
"NCDWR","M30L1","North Carolina Department of Environmental Quality Division of Water Resources","Stantonsburg","35.63192","-77.850227","NAD83","GPS","<.05 ft","93.232","1","Feet","NAVD88","Trimble R10","<.1 ft","28","1","Feet","S100SURFCL","Surficial aquifer system","US","United States of America","37","North Carolina","195","Wilson County","","Surficial","WELL","UNCONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","http://www.ncwater.org/?page=536&id=M30L1&tl=1"
"NCDWR","M30L2","North Carolina Department of Environmental Quality Division of Water Resources","Stantonsburg","35.63192","-77.850227","NAD83","GPS","<.05 ft","93.122","1","Feet","NAVD88","Trimble R10","<.1 ft","60","1","Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system","US","United States of America","37","North Carolina","195","Wilson County","","Yorktown","WELL","CONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","3","Known Changes","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","http://www.ncwater.org/?page=536&id=M30L2&tl=1"
"NCDWR","M30L3","North Carolina Department of Environmental Quality Division of Water Resources","Stantonsburg","35.63192","-77.850227","NAD83","GPS","<.05 ft","92.892","1","Feet","NAVD88","Trimble R10","<.1 ft","115","1","Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system","US","United States of America","37","North Carolina","195","Wilson County","","Upper Cape Fear","WELL","CONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","3","Known Changes","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","http://www.ncwater.org/?page=536&id=M30L3&tl=1"
"NCDWR","M30L4","North Carolina Department of Environmental Quality Division of Water Resources","Stantonsburg","35.63192","-77.850227","NAD83","GPS","<.05 ft","92.632","1","Feet","NAVD88","Trimble R10","<.1 ft","85","1","Feet","N300LCRTCS","Lower Cretaceous aquifers","US","United States of America","37","North Carolina","195","Wilson County","","Upper Cape Fear","WELL","CONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","3","Known Changes","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","http://www.ncwater.org/?page=536&id=M30L4&tl=1"
"NCDWR","I31M1","North Carolina Department of Environmental Quality Division of Water Resources","Nash County Well No. 3 - Nashville","35.965442","-77.965058","NAD83","GPS","<.05 ft","197.155","1","Feet","NAVD88","Trimble R10","<.1 ft","533","1","Feet","N400PDMBRX","Piedmont and Blue Ridge crystalline-rock aquifers","US","United States of America","37","North Carolina","127","Nash County","","Bedrock","WELL","UNCONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","http://www.ncwater.org/?page=536&id=I31M1&tl=1"
"NCDWR","C31Y1","North Carolina Department of Environmental Quality Division of Water Resources","Vaughan Elementary School","36.42048","-77.9992","NAD83","GPS","<.05 ft","352.338","1","Feet","NAVD88","Trimble R10","<.1 ft","276","1","Feet","N400PDMBRX","Piedmont and Blue Ridge crystalline-rock aquifers","US","United States of America","37","North Carolina","185","Warren County","","Bedrock","WELL","UNCONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","http://www.ncwater.org/?page=536&id=C**31Y1&tl=1"
"NCDWR","C30P1","North Carolina Department of Environmental Quality Division of Water Resources","Littleton","36.433399","-77.91389","NAD83","GPS","<.05 ft","390.638","1","Feet","NAVD88","Trimble R10","<.1 ft","500","1","Feet","N400PDMBRX","Piedmont and Blue Ridge crystalline-rock aquifers","US","United States of America","37","North Carolina","083","Halifax County","","Bedrock","WELL","UNCONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","http://www.ncwater.org/?page=536&id=C**30P1&tl=1"
"NCDWR","C26N2","North Carolina Department of Environmental Quality Division of Water Resources","Garysburg Well 2","36.45535","-77.56018","NAD83","GPS","<.05","130","1","Feet","NAVD88","Trimble R10","<.1 ft","45","1","Feet","S100SURFCL","Surficial aquifer system","US","United States of America","37","North Carolina","131","Northampton County","S","Surficial","WELL","UNCONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","http://www.ncwater.org/?page=536&id=C**26N2&tl=1"
"NCDWR","U62A1","North Carolina Department of Environmental Quality Division of Water Resources","Monroe","34.987809","-80.503237","NAD83","GPS","<.05","554.838","1","Feet","NAVD88","Trimble R10","<.1 ft","397","1","Feet","N400PDMBRX","Piedmont and Blue Ridge crystalline-rock aquifers","US","United States of America","37","North Carolina","179","Union County","Br","Basement rock","WELL","UNCONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","http://www.ncwater.org/?page=536&id=U**62A1&tl=1"
"NCDWR","U46E6","North Carolina Department of Environmental Quality Division of Water Resources","Raeford","34.992801","-79.24488","NAD83","GPS","<.05","273.978","1","Feet","NAVD88","Trimble R10","<.1 ft","101","1","Feet","S100SURFCL","Surficial aquifer system","US","United States of America","37","North Carolina","093","Hoke County","S","Surficial","WELL","UNCONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","http://www.ncwater.org/?page=536&id=U**46E6&tl=1"
"NCDWR","T50R3","North Carolina Department of Environmental Quality Division of Water Resources","Hoffman","35.023181","-79.546755","NAD83","GPS","<.05","412.306","1","Feet","NAVD88","Trimble R10","<.1 ft","140","1","Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system","US","United States of America","37","North Carolina","153","Richmond County","Kbc","Black Creek","WELL","CONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","https://www.ncwater.org/?page=536&id=T**50R3&tl=1"
"NCDWR","T50R4","North Carolina Department of Environmental Quality Division of Water Resources","Hoffman","35.023181","-79.546755","NAD83","GPS","<.05","410.686","1","Feet","NAVD88","Trimble R10","<.1 ft","80","1","Feet","S100SURFCL","Surficial aquifer system","US","United States of America","37","North Carolina","153","Richmond County","S","Surficial","WELL","UNCONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","https://www.ncwater.org/?page=536&id=T**50R4&tl=1"
"NCDWR","T50R5","North Carolina Department of Environmental Quality Division of Water Resources","Hoffman","35.023181","-79.546755","NAD83","GPS","<.05","410.516","1","Feet","NAVD88","Trimble R10","<.1 ft","50","1","Feet","S100SURFCL","Surficial aquifer system","US","United States of America","37","North Carolina","153","Richmond County","S","Surficial","WELL","UNCONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","https://www.ncwater.org/?page=536&id=T**50R5&tl=1"
"NCDWR","T50R6","North Carolina Department of Environmental Quality Division of Water Resources","Hoffman","35.023181","-79.546755","NAD83","GPS","<.05","408.906","1","Feet","NAVD88","Trimble R10","<.1 ft","60","1","Feet","S100SURFCL","Surficial aquifer system","US","United States of America","37","North Carolina","153","Richmond County","S","Surficial","WELL","UNCONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","https://www.ncwater.org/?page=536&id=T**50R6&tl=1"
"NCDWR","T48I2","North Carolina Department of Environmental Quality Division of Water Resources","McCain Sanitorium","35.05481","-79.359448","NAD83","GPS","<.05","345.319","1","Feet","NAVD88","Trimble R10","<.1 ft","92","1","Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system","US","United States of America","37","North Carolina","093","Hoke County","Kbc","Black Creek","WELL","CONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","https://www.ncwater.org/?page=536&id=T**48I2&tl=1"
